,g2acck,g2acck_conv,g2avrtk,g2avrtk_conv,g2sdrtk,g2sdrtk_conv,wmacck,wmacck_conv,wmrtk,wmrtk_conv,wmsdk,wmsdk_conv
774,90.47619,0.9047619,171.088,0.171088,225.806476,0.050988565,95.238095,0.95238095,689,0.689,308.304323,0.095051556
775,87.5,0.875,143.271186,0.143271186,177.418799,0.03147743,95.238095,0.95238095,485.333333,0.485333333,131.013763,0.017164606
776,,0,,0,,0,,0,,0,,0
777,91.071429,0.91071429,144.761905,0.144761905,144.060955,0.020753559,96.825397,0.96825397,394.916667,0.394916667,78.752152,0.006201901
778,98.809524,0.98809524,368.031746,0.368031746,70.337465,0.004947359,92.063492,0.92063492,719.888889,0.719888889,359.619398,0.129326111
779,,0,,0,,0,,0,,0,,0
780,94.642857,0.94642857,271.944,0.271944,136.398213,0.018604473,92.063492,0.92063492,470,0.47,175.462817,0.0307872
781,97.02381,0.9702381,288.296,0.288296,78.810003,0.006211017,96.825397,0.96825397,678,0.678,243.738683,0.059408546
782,92.857143,0.92857143,305.308943,0.305308943,120.252748,0.014460723,98.412698,0.98412698,820.833333,0.820833333,573.946281,0.329414333
783,94.642857,0.94642857,278.611111,0.278611111,106.072426,0.01125136,100,1,600.666667,0.600666667,153.57162,0.023584242
784,99.404762,0.99404762,324.238095,0.324238095,53.686263,0.002882215,100,1,441.666667,0.441666667,35.361338,0.001250424
785,99.404762,0.99404762,384.056,0.384056,69.431831,0.004820779,,0,,0,,0
786,97.619048,0.97619048,300.443548,0.300443548,120.408944,0.014498314,93.650794,0.93650794,491.6,0.4916,178.53179,0.0318736
787,97.02381,0.9702381,324.536,0.324536,73.754556,0.005439735,98.412698,0.98412698,581.090909,0.581090909,87.233542,0.007609691
788,99.404762,0.99404762,331.984127,0.331984127,67.148431,0.004508912,90.47619,0.9047619,466.5,0.4665,144.597026,0.0209083
789,97.02381,0.9702381,297.238095,0.297238095,59.189111,0.003503351,100,1,521,0.521,180.616117,0.032622182
790,90.47619,0.9047619,238.091667,0.238091667,275.448999,0.075872151,95.238095,0.95238095,802.777778,0.802777778,323.820852,0.104859944
791,,0,,0,,0,,0,,0,,0
792,94.642857,0.94642857,309.854839,0.309854839,139.781926,0.019538987,100,1,600.416667,0.600416667,134.739114,0.018154629
793,97.02381,0.9702381,348.451613,0.348451613,97.045908,0.009417908,98.412698,0.98412698,390.818182,0.390818182,161.161297,0.025972964
794,93.452381,0.93452381,398.177419,0.398177419,162.359335,0.026360554,90.47619,0.9047619,628.444444,0.628444444,181.748529,0.033032528
795,82.142857,0.82142857,282.846847,0.282846847,135.058654,0.01824084,23.809524,0.23809524,355.909091,0.355909091,157.988262,0.024960291
796,89.880952,0.89880952,291.974359,0.291974359,184.147451,0.033910284,92.063492,0.92063492,440.444444,0.440444444,183.280598,0.033591778
797,,0,,0,,0,,0,,0,,0
798,97.02381,0.9702381,343.134921,0.343134921,93.163113,0.008679366,100,1,445.75,0.44575,80.28373,0.006445477
799,95.238095,0.95238095,359.088,0.359088,109.425112,0.011973855,98.412698,0.98412698,672.416667,0.672416667,193.888655,0.037592811
800,98.214286,0.98214286,359.246032,0.359246032,69.041748,0.004766763,95.238095,0.95238095,536.583333,0.536583333,73.857921,0.005454992
801,,0,,0,,0,,0,,0,,0
802,96.428571,0.96428571,284.424,0.284424,58.335413,0.00340302,95.238095,0.95238095,439.727273,0.439727273,131.800676,0.017371418
803,97.619048,0.97619048,340.84127,0.34084127,80.469762,0.006475383,98.412698,0.98412698,394.5,0.3945,64.38591,0.004145545
804,96.428571,0.96428571,304.048,0.304048,108.332363,0.011735901,100,1,691.25,0.69125,181.290889,0.032866386
805,100,1,325.34127,0.32534127,41.097963,0.001689043,100,1,402.333333,0.402333333,69.3546,0.004810061
806,96.428571,0.96428571,371.178862,0.371178862,98.559962,0.009714066,98.412698,0.98412698,674.666667,0.674666667,281.78952,0.079405334
807,95.833333,0.95833333,311.84127,0.31184127,87.743847,0.007698983,100,1,486.75,0.48675,113.677474,0.012922568
808,,0,,0,,0,,0,,0,,0
809,97.02381,0.9702381,277.392,0.277392,56.095957,0.003146756,95.238095,0.95238095,459.916667,0.459916667,138.815416,0.01926972
810,95.833333,0.95833333,270.849206,0.270849206,95.173447,0.009057985,100,1,390.5,0.3905,102.823326,0.010572636
811,97.02381,0.9702381,282.612903,0.282612903,117.505766,0.013807605,100,1,452.083333,0.452083333,142.784299,0.020387356
812,95.833333,0.95833333,311.862903,0.311862903,115.843975,0.013419827,95.238095,0.95238095,784.555556,0.784555556,449.734397,0.202261028
813,99.404762,0.99404762,309.277778,0.309277778,53.263967,0.00283705,100,1,600.833333,0.600833333,116.948188,0.013676879
814,95.833333,0.95833333,326.634921,0.326634921,82.872973,0.00686793,95.238095,0.95238095,440.4,0.4404,61.001275,0.003721156
815,98.214286,0.98214286,343.325397,0.343325397,60.1152,0.003613837,100,1,581.083333,0.581083333,222.122594,0.049338447
816,91.666667,0.91666667,248.145161,0.248145161,107.616127,0.011581231,93.650794,0.93650794,545.555556,0.545555556,148.329963,0.022001778
817,93.452381,0.93452381,279.309524,0.279309524,95.108146,0.009045559,90.47619,0.9047619,640,0.64,139.25965,0.01939325
818,95.833333,0.95833333,326.68254,0.32668254,73.935935,0.005466522,100,1,457,0.457,111.207423,0.012367091
819,99.404762,0.99404762,344.928571,0.344928571,41.63329,0.001733331,98.412698,0.98412698,503.916667,0.503916667,94.62794,0.008954447
820,97.02381,0.9702381,353.185484,0.353185484,155.496863,0.024179274,90.47619,0.9047619,490.6,0.4906,218.142767,0.047586267
821,,0,,0,,0,,0,,0,,0
822,96.428571,0.96428571,324.456,0.324456,53.960186,0.002911702,84.126984,0.84126984,543.916667,0.543916667,205.210073,0.042111174
823,97.619048,0.97619048,347.166667,0.347166667,109.39095,0.01196638,98.412698,0.98412698,484.545455,0.484545455,90.441543,0.008179673
824,100,1,345.761905,0.345761905,58.005438,0.003364631,96.825397,0.96825397,548.25,0.54825,203.326484,0.041341659
825,98.214286,0.98214286,288.952381,0.288952381,76.26657,0.00581659,98.412698,0.98412698,483.083333,0.483083333,96.935272,0.009396447
826,97.02381,0.9702381,294.81746,0.29481746,82.923136,0.006876246,88.888889,0.88888889,480.2,0.4802,133.257312,0.017757511
827,97.619048,0.97619048,290.404762,0.290404762,63.618636,0.004047331,100,1,475.416667,0.475416667,260.199385,0.06770372
828,97.02381,0.9702381,327.333333,0.327333333,79.435408,0.006309984,98.412698,0.98412698,510.166667,0.510166667,106.023868,0.011241061
829,,0,,0,,0,,0,,0,,0
830,98.809524,0.98809524,329.849206,0.329849206,57.814886,0.003342561,60.31746,0.6031746,495.454545,0.495454545,275.72028,0.076021673
831,95.833333,0.95833333,273.722222,0.273722222,66.163874,0.004377658,95.238095,0.95238095,411,0.411,112.779431,0.0127192
832,97.02381,0.9702381,284.612903,0.284612903,92.635812,0.008581394,95.238095,0.95238095,581.5,0.5815,189.625508,0.035957833
833,99.404762,0.99404762,342.880952,0.342880952,76.192977,0.00580537,96.825397,0.96825397,590.3,0.5903,140.057171,0.019616011
834,95.238095,0.95238095,260.031746,0.260031746,111.834874,0.012507039,96.825397,0.96825397,778,0.778,239.471501,0.0573466
835,94.047619,0.94047619,297.902439,0.297902439,101.528193,0.010307974,96.825397,0.96825397,541,0.541,123.613033,0.015280182
836,98.809524,0.98809524,310.277778,0.310277778,50.455151,0.002545722,100,1,426.25,0.42625,50.852952,0.002586023
837,96.428571,0.96428571,298.619048,0.298619048,134.830077,0.01817915,100,1,540.916667,0.540916667,297.709883,0.088631174
838,99.404762,0.99404762,327.24,0.32724,45.955343,0.002111894,100,1,478.666667,0.478666667,136.593846,0.018657879
839,92.857143,0.92857143,317.968,0.317968,114.646226,0.013143757,93.650794,0.93650794,600.7,0.6007,243.811881,0.059444233
840,88.690476,0.88690476,363.057851,0.363057851,189.536113,0.035923938,73.015873,0.73015873,761.090909,0.761090909,276.433882,0.076415691
841,93.452381,0.93452381,276.876033,0.276876033,162.45828,0.026392693,74.603175,0.74603175,453.818182,0.453818182,140.398588,0.019711764
842,99.404762,0.99404762,351.650794,0.351650794,66.677771,0.004445925,98.412698,0.98412698,525.333333,0.525333333,125.743124,0.015811333
843,,0,,0,,0,,0,,0,,0
844,98.214286,0.98214286,316.68254,0.31668254,68.584039,0.00470377,98.412698,0.98412698,495.916667,0.495916667,71.437778,0.005103356
845,95.833333,0.95833333,297.222222,0.297222222,81.398662,0.006625742,95.238095,0.95238095,596.333333,0.596333333,152.595921,0.023285515
846,94.642857,0.94642857,287.34127,0.28734127,80.382999,0.006461427,98.412698,0.98412698,573.416667,0.573416667,176.26089,0.031067901
847,,0,,0,,0,,0,,0,,0
848,95.238095,0.95238095,310.520325,0.310520325,86.210983,0.007432334,92.063492,0.92063492,629,0.629,229.812097,0.0528136
849,99.404762,0.99404762,328.856,0.328856,104.344861,0.01088785,98.412698,0.98412698,537.636364,0.537636364,154.937583,0.024005655
850,98.214286,0.98214286,345.72,0.34572,64.844429,0.0042048,98.412698,0.98412698,701.833333,0.701833333,138.685277,0.019233606
851,97.02381,0.9702381,273.246032,0.273246032,106.684258,0.011381531,95.238095,0.95238095,460.6,0.4606,242.597151,0.058853378
852,100,1,436.81746,0.43681746,58.130942,0.003379206,98.412698,0.98412698,745.166667,0.745166667,165.211068,0.027294697
853,95.833333,0.95833333,308.801587,0.308801587,83.459501,0.006965488,100,1,553.416667,0.553416667,145.005616,0.021026629
854,,0,,0,,0,,0,,0,,0
855,98.809524,0.98809524,339.079365,0.339079365,78.036464,0.00608969,93.650794,0.93650794,667.3,0.6673,189.063217,0.0357449
856,98.214286,0.98214286,289.5,0.2895,80.533297,0.006485612,96.825397,0.96825397,450.75,0.45075,100.852841,0.010171296
857,94.047619,0.94047619,326.432,0.326432,112.937917,0.012754973,90.47619,0.9047619,426.9,0.4269,64.919523,0.004214544
858,97.02381,0.9702381,326.047619,0.326047619,56.382105,0.003178942,98.412698,0.98412698,448.909091,0.448909091,69.386533,0.004814491
859,89.285714,0.89285714,343.54386,0.34354386,147.36969,0.021717826,,0,,0,,0
860,97.02381,0.9702381,312.088,0.312088,47.404236,0.002247162,100,1,474,0.474,58.446557,0.003416
861,94.642857,0.94642857,272.126984,0.272126984,93.92516,0.008821936,98.412698,0.98412698,550,0.55,112.069783,0.012559636
862,75.595238,0.75595238,197.619565,0.197619565,174.878598,0.030582524,96.825397,0.96825397,537.333333,0.537333333,153.069998,0.023430424
863,,0,,0,,0,,0,,0,,0
864,93.452381,0.93452381,282.61157,0.28261157,137.965175,0.01903439,100,1,491.583333,0.491583333,124.646743,0.015536811
865,100,1,324.825397,0.324825397,43.468624,0.001889521,100,1,433,0.433,31.238089,0.000975818
866,93.452381,0.93452381,321.435484,0.321435484,167.856174,0.028175695,73.015873,0.73015873,537.909091,0.537909091,222.607032,0.049553891
867,98.809524,0.98809524,312.238095,0.312238095,57.90398,0.003352871,96.825397,0.96825397,574.1,0.5741,178.764557,0.031956767
868,97.02381,0.9702381,320.717742,0.320717742,58.885111,0.003467456,98.412698,0.98412698,503.666667,0.503666667,98.860171,0.009773333
869,96.428571,0.96428571,336.91129,0.33691129,122.735555,0.015064016,96.825397,0.96825397,697.727273,0.697727273,368.574305,0.135847018
870,92.857143,0.92857143,247.959677,0.247959677,134.146225,0.01799521,93.650794,0.93650794,520.636364,0.520636364,263.754156,0.069566255
871,96.428571,0.96428571,315.544,0.315544,150.433808,0.022630331,90.47619,0.9047619,472.25,0.47225,80.224239,0.006435929
872,96.428571,0.96428571,347.032,0.347032,90.541555,0.008197773,98.412698,0.98412698,493.583333,0.493583333,102.891345,0.010586629
873,96.428571,0.96428571,250,0.25,109.621458,0.012016864,96.825397,0.96825397,467.916667,0.467916667,102.938162,0.010596265
874,98.809524,0.98809524,290.071429,0.290071429,57.775175,0.003337971,100,1,420.583333,0.420583333,88.895708,0.007902447
875,91.071429,0.91071429,138.056,0.138056,118.619975,0.014070698,98.412698,0.98412698,457.833333,0.457833333,71.447162,0.005104697
876,,0,,0,,0,,0,,0,,0
877,96.428571,0.96428571,268,0.268,79.471555,0.006315728,100,1,355.416667,0.355416667,30.251847,0.000915174
878,94.642857,0.94642857,345.696721,0.345696721,256.765317,0.065928428,96.825397,0.96825397,447.090909,0.447090909,111.641797,0.012463891
879,97.619048,0.97619048,307.206349,0.307206349,103.38188,0.010687813,100,1,438,0.438,108.727349,0.011821636
880,95.833333,0.95833333,271.648,0.271648,94.087147,0.008852391,92.063492,0.92063492,495.090909,0.495090909,242.212078,0.058666691
881,97.619048,0.97619048,282.134921,0.282134921,70.673599,0.004994758,98.412698,0.98412698,495.416667,0.495416667,134.577763,0.018111174
882,96.428571,0.96428571,274.563492,0.274563492,56.816124,0.003228072,96.825397,0.96825397,459,0.459,85.332292,0.0072816
883,95.833333,0.95833333,293.793651,0.293793651,79.590986,0.006334725,92.063492,0.92063492,585.8,0.5858,216.000412,0.046656178
884,98.214286,0.98214286,264.896825,0.264896825,53.609974,0.002874029,100,1,452,0.452,137.414436,0.018882727
885,98.809524,0.98809524,292.611111,0.292611111,73.972641,0.005471952,96.825397,0.96825397,447.666667,0.447666667,102.750654,0.010557697
886,98.214286,0.98214286,311.039683,0.311039683,58.761947,0.003452966,100,1,420.916667,0.420916667,127.811266,0.01633572
887,89.880952,0.89880952,248.141667,0.248141667,120.252836,0.014460745,87.301587,0.87301587,472.333333,0.472333333,104.697023,0.010961467
888,95.238095,0.95238095,306.571429,0.306571429,118.449748,0.014030343,100,1,583.083333,0.583083333,162.718082,0.026477174
889,98.809524,0.98809524,335.007937,0.335007937,61.796375,0.003818792,96.825397,0.96825397,425.416667,0.425416667,134.676352,0.01813772
890,98.809524,0.98809524,313.496,0.313496,110.050327,0.012111074,39.68254,0.3968254,496.363636,0.496363636,181.287216,0.032865055
891,97.619048,0.97619048,277.119048,0.277119048,91.628695,0.008395818,100,1,553.416667,0.553416667,103.353285,0.010681902
892,98.809524,0.98809524,320.81746,0.32081746,52.633282,0.002770262,100,1,488.916667,0.488916667,70.933334,0.005031538
893,96.428571,0.96428571,358.730159,0.358730159,116.145317,0.013489735,95.238095,0.95238095,457.75,0.45775,183.694472,0.033743659
894,93.452381,0.93452381,249.096,0.249096,89.705021,0.008046991,96.825397,0.96825397,386.083333,0.386083333,78.964271,0.006235356
895,95.238095,0.95238095,323.926829,0.323926829,107.025979,0.01145456,93.650794,0.93650794,504.166667,0.504166667,102.600579,0.010526879
896,96.428571,0.96428571,285.12,0.28512,82.774041,0.006851542,92.063492,0.92063492,495.777778,0.495777778,156.676241,0.024547444
897,97.02381,0.9702381,354.154472,0.354154472,84.619111,0.007160394,98.412698,0.98412698,454.25,0.45425,135.21103,0.018282023
898,98.214286,0.98214286,306.460317,0.306460317,65.647989,0.004309658,100,1,668.833333,0.668833333,89.896742,0.008081424
899,97.02381,0.9702381,324.846774,0.324846774,68.792967,0.004732472,100,1,548.25,0.54825,215.497785,0.046439295
900,100,1,312.84127,0.31284127,39.062906,0.001525911,100,1,428.333333,0.428333333,65.673204,0.00431297
901,98.214286,0.98214286,320.373016,0.320373016,79.587208,0.006334124,100,1,578.916667,0.578916667,244.120111,0.059594629
902,96.428571,0.96428571,343.587302,0.343587302,70.990621,0.005039668,100,1,453.666667,0.453666667,90.463788,0.008183697
903,98.214286,0.98214286,318.272,0.318272,93.678015,0.00877557,100,1,476.583333,0.476583333,145.934268,0.021296811
904,88.690476,0.88690476,385.105263,0.385105263,366.069711,0.134007033,90.47619,0.9047619,622.416667,0.622416667,338.208773,0.114385174
905,93.452381,0.93452381,342.958333,0.342958333,86.338244,0.007454292,93.650794,0.93650794,451.111111,0.451111111,106.76662,0.011399111
906,98.214286,0.98214286,321.31746,0.32131746,76.213453,0.00580849,98.412698,0.98412698,441.083333,0.441083333,103.989036,0.01081372
907,97.02381,0.9702381,298.119048,0.298119048,83.688815,0.007003818,96.825397,0.96825397,435.545455,0.435545455,154.76651,0.023952673
908,95.833333,0.95833333,332.824,0.332824,188.353394,0.035477001,96.825397,0.96825397,462.8,0.4628,73.47078,0.005397956
909,98.809524,0.98809524,358.277778,0.358277778,76.598866,0.005867386,100,1,389.416667,0.389416667,40.109981,0.001608811
910,98.809524,0.98809524,343.656,0.343656,53.867236,0.002901679,26.984127,0.26984127,409.5,0.4095,147.559849,0.021773909
911,95.833333,0.95833333,351.087302,0.351087302,87.103251,0.007586976,96.825397,0.96825397,558.916667,0.558916667,110.657915,0.012245174
912,98.214286,0.98214286,316.396825,0.316396825,87.630596,0.007679121,96.825397,0.96825397,523.818182,0.523818182,142.049159,0.020177964
913,95.238095,0.95238095,303.712,0.303712,114.633625,0.013140868,92.063492,0.92063492,391.833333,0.391833333,146.197148,0.021373606
914,98.214286,0.98214286,369.608,0.369608,147.756114,0.021831869,100,1,522.583333,0.522583333,205.183048,0.042100083
915,95.833333,0.95833333,332.08871,0.33208871,83.130812,0.006910732,96.825397,0.96825397,601.083333,0.601083333,296.317845,0.087804265
916,97.619048,0.97619048,365.952,0.365952,75.670855,0.005726078,98.412698,0.98412698,524.666667,0.524666667,106.466669,0.011335152
917,95.238095,0.95238095,311.341463,0.311341463,111.95885,0.012534784,98.412698,0.98412698,637.083333,0.637083333,243.854822,0.059465174
918,97.02381,0.9702381,366.845528,0.366845528,93.494633,0.008741246,95.238095,0.95238095,666,0.666,235.871999,0.0556356
919,100,1,337.357143,0.337357143,75.882484,0.005758151,96.825397,0.96825397,519.333333,0.519333333,146.087355,0.021341515
920,96.428571,0.96428571,293.472,0.293472,45.589787,0.002078429,96.825397,0.96825397,351.25,0.35125,59.253117,0.003510932
921,97.02381,0.9702381,352.349206,0.352349206,87.280817,0.007617941,96.825397,0.96825397,520.416667,0.520416667,152.217224,0.023170083
922,97.02381,0.9702381,357.152,0.357152,108.405084,0.011751662,95.238095,0.95238095,607.833333,0.607833333,137.891811,0.019014152
923,98.214286,0.98214286,320.624,0.320624,100.251672,0.010050398,100,1,605.833333,0.605833333,153.020993,0.023415424
924,98.809524,0.98809524,328.968254,0.328968254,56.677323,0.003212319,98.412698,0.98412698,468.166667,0.468166667,76.067952,0.005786333
925,95.238095,0.95238095,307.15873,0.30715873,76.120369,0.005794311,96.825397,0.96825397,492.9,0.4929,119.677762,0.014322767
926,97.619048,0.97619048,313.166667,0.313166667,93.862346,0.00881014,98.412698,0.98412698,450.833333,0.450833333,88.747685,0.007876152
927,100,1,398.309524,0.398309524,76.38654,0.005834903,100,1,511.416667,0.511416667,205.634918,0.04228572
928,97.619048,0.97619048,305.595238,0.305595238,51.51189,0.002653475,98.412698,0.98412698,365.083333,0.365083333,92.798372,0.008611538
929,97.619048,0.97619048,375.484127,0.375484127,75.292681,0.005668988,92.063492,0.92063492,704.416667,0.704416667,208.016371,0.043270811
930,97.02381,0.9702381,278.536,0.278536,75.074752,0.005636218,87.301587,0.87301587,600.25,0.60025,132.283528,0.017498932
931,97.619048,0.97619048,289.333333,0.289333333,83.000048,0.006889008,98.412698,0.98412698,481.916667,0.481916667,140.113888,0.019631902
932,95.833333,0.95833333,285.611111,0.285611111,76.034726,0.00578128,96.825397,0.96825397,374.818182,0.374818182,54.116205,0.002928564
933,93.452381,0.93452381,302.928571,0.302928571,100.518192,0.010103907,96.825397,0.96825397,440.363636,0.440363636,74.465123,0.005545055
934,97.02381,0.9702381,304.722222,0.304722222,72.349445,0.005234442,96.825397,0.96825397,545.272727,0.545272727,116.763942,0.013633818
935,97.619048,0.97619048,334.464,0.334464,65.101353,0.004238186,100,1,530.666667,0.530666667,106.329106,0.011305879
936,98.809524,0.98809524,318.238095,0.318238095,58.228437,0.003390551,100,1,593.166667,0.593166667,103.063823,0.010622152
937,95.238095,0.95238095,320.298387,0.320298387,75.025739,0.005628862,96.825397,0.96825397,479.545455,0.479545455,100.483196,0.010096873
938,95.238095,0.95238095,268.72,0.26872,108.974294,0.011875397,96.825397,0.96825397,425.583333,0.425583333,88.242907,0.007786811
939,92.857143,0.92857143,278.162602,0.278162602,165.816478,0.027495104,93.650794,0.93650794,690.181818,0.690181818,251.24841,0.063125764
940,95.238095,0.95238095,312.936,0.312936,101.914159,0.010386496,98.412698,0.98412698,698.181818,0.698181818,149.103198,0.022231764
941,92.857143,0.92857143,263.816,0.263816,140.383024,0.019707393,100,1,666.833333,0.666833333,340.039525,0.115626879
942,97.02381,0.9702381,305.688,0.305688,75.19195,0.005653829,98.412698,0.98412698,441.272727,0.441272727,112.382464,0.012629818
943,95.238095,0.95238095,246.193548,0.246193548,93.83645,0.008805279,96.825397,0.96825397,423.454545,0.423454545,134.425715,0.018070273
944,98.214286,0.98214286,299.555556,0.299555556,68.425674,0.004682073,100,1,440.583333,0.440583333,92.278687,0.008515356
945,97.619048,0.97619048,332.129032,0.332129032,55.407429,0.003069983,96.825397,0.96825397,418.818182,0.418818182,76.532109,0.005857164
946,98.214286,0.98214286,336.733871,0.336733871,134.524463,0.018096831,96.825397,0.96825397,534.666667,0.534666667,111.535835,0.012440242
947,94.642857,0.94642857,403.32,0.40332,109.040877,0.011889913,95.238095,0.95238095,589.444444,0.589444444,255.872581,0.065470778
948,97.02381,0.9702381,329.448,0.329448,75.608015,0.005716572,96.825397,0.96825397,650.5,0.6505,425.426649,0.180987834
949,99.404762,0.99404762,351.31746,0.35131746,45.018334,0.00202665,100,1,450,0.45,94.13047,0.008860545
950,98.214286,0.98214286,333.515873,0.333515873,61.754965,0.003813676,95.238095,0.95238095,561.090909,0.561090909,216.329126,0.046798291
951,94.642857,0.94642857,354.760331,0.354760331,187.837431,0.0352829,93.650794,0.93650794,766.25,0.76625,336.212837,0.113039072
952,96.428571,0.96428571,309.515873,0.309515873,41.799662,0.001747212,98.412698,0.98412698,528.272727,0.528272727,220.904093,0.048798618
953,94.642857,0.94642857,284.44,0.28444,92.73048,0.008598942,96.825397,0.96825397,619.727273,0.619727273,306.314247,0.093828418
954,97.619048,0.97619048,342.571429,0.342571429,57.240605,0.003276487,100,1,417.75,0.41775,66.158384,0.004376932
955,95.238095,0.95238095,275.12,0.27512,79.785256,0.006365687,98.412698,0.98412698,476.166667,0.476166667,293.451818,0.086113969
956,96.428571,0.96428571,349.16,0.34916,156.429588,0.024470216,100,1,471.416667,0.471416667,102.493865,0.010504992
957,98.214286,0.98214286,325.222222,0.325222222,52.196381,0.002724462,100,1,419.916667,0.419916667,92.399782,0.00853772
958,100,1,314.484127,0.314484127,97.592847,0.009524364,98.412698,0.98412698,524.083333,0.524083333,128.915376,0.016619174
959,90.47619,0.9047619,241.311475,0.241311475,159.307493,0.025378877,98.412698,0.98412698,429,0.429,135.941832,0.018480182
960,99.404762,0.99404762,324.198413,0.324198413,58.057491,0.003370672,98.412698,0.98412698,463.916667,0.463916667,94.697085,0.008967538
961,94.047619,0.94047619,306.384,0.306384,95.727839,0.009163819,96.825397,0.96825397,491.363636,0.491363636,94.311476,0.008894655
962,97.619048,0.97619048,335.134921,0.335134921,59.837293,0.003580502,79.365079,0.79365079,392.363636,0.392363636,105.425113,0.011114454
963,,0,,0,,0,,0,,0,,0
964,97.02381,0.9702381,321.809524,0.321809524,72.718714,0.005288011,100,1,549.666667,0.549666667,145.179721,0.021077151
965,92.261905,0.92261905,248.211382,0.248211382,134.17283,0.018002348,96.825397,0.96825397,574.8,0.5748,298.23883,0.0889464
966,98.214286,0.98214286,359.507937,0.359507937,59.890399,0.00358686,100,1,418,0.418,44.197902,0.001953455
967,98.809524,0.98809524,338.642857,0.338642857,45.50173,0.002070407,98.412698,0.98412698,461.75,0.46175,45.752546,0.002093295
968,98.809524,0.98809524,368.664,0.368664,53.507905,0.002863096,100,1,447.583333,0.447583333,105.348304,0.011098265
969,95.238095,0.95238095,303.467742,0.303467742,75.333668,0.005675162,74.603175,0.74603175,460.75,0.46075,76.59946,0.005867477
970,96.428571,0.96428571,311.040323,0.311040323,80.775449,0.006524673,95.238095,0.95238095,535.8,0.5358,118.944245,0.014147733
971,90.47619,0.9047619,251.121951,0.251121951,152.971153,0.023400174,95.238095,0.95238095,445.833333,0.445833333,103.901031,0.010795424
972,98.214286,0.98214286,369.626984,0.369626984,108.678295,0.011810972,98.412698,0.98412698,464.25,0.46425,99.076761,0.009816205
973,75.595238,0.75595238,280.539683,0.280539683,67.81099,0.00459833,98.412698,0.98412698,451.583333,0.451583333,109.728971,0.012040447
974,97.02381,0.9702381,338.825397,0.338825397,80.406575,0.006465217,95.238095,0.95238095,411.5,0.4115,59.724367,0.003567
975,97.619048,0.97619048,371.5,0.3715,85.26718,0.007270492,96.825397,0.96825397,522.583333,0.522583333,136.66978,0.018678629
976,97.02381,0.9702381,309.18254,0.30918254,61.486311,0.003780566,100,1,519.25,0.51925,86.654093,0.007508932
977,97.02381,0.9702381,311.352,0.311352,63.835885,0.00407502,96.825397,0.96825397,445.833333,0.445833333,99.881597,0.009976333
978,94.642857,0.94642857,378.082645,0.378082645,92.329806,0.008524793,93.650794,0.93650794,704.090909,0.704090909,254.595151,0.064818691
979,97.02381,0.9702381,292.388889,0.292388889,81.739192,0.006681296,100,1,514.5,0.5145,154.283387,0.023803364
980,99.404762,0.99404762,338.888889,0.338888889,51.818795,0.002685188,98.412698,0.98412698,613.818182,0.613818182,170.701973,0.029139164
981,97.02381,0.9702381,292.784,0.292784,53.534822,0.002865977,98.412698,0.98412698,418.833333,0.418833333,78.880616,0.006222152
982,97.02381,0.9702381,344.404762,0.344404762,73.752036,0.005439363,100,1,433.583333,0.433583333,90.140757,0.008125356
983,75,0.75,299.832,0.299832,187.600069,0.035193786,98.412698,0.98412698,487.666667,0.487666667,122.322475,0.014962788
984,96.428571,0.96428571,278.728,0.278728,81.332291,0.006614942,98.412698,0.98412698,489.5,0.4895,159.384327,0.025403364
985,97.02381,0.9702381,294.960317,0.294960317,83.611138,0.006990822,100,1,394.333333,0.394333333,84.462292,0.007133879
986,98.214286,0.98214286,335.936,0.335936,63.845042,0.004076189,98.412698,0.98412698,421,0.421,74.219576,0.005508545
987,97.619048,0.97619048,347.650794,0.347650794,66.974541,0.004485589,47.619048,0.47619048,616.083333,0.616083333,400.624616,0.160500083
988,98.214286,0.98214286,316.904762,0.316904762,87.183891,0.007601031,98.412698,0.98412698,676.75,0.67675,183.718225,0.033752386
989,95.833333,0.95833333,345.806452,0.345806452,75.825074,0.005749442,100,1,761.583333,0.761583333,199.422557,0.039769356
990,98.809524,0.98809524,345.626984,0.345626984,51.803588,0.002683612,93.650794,0.93650794,384.75,0.38475,62.553432,0.003912932
991,98.809524,0.98809524,297.484127,0.297484127,55.589025,0.00309014,100,1,552.5,0.5525,128.701558,0.016564091
992,96.428571,0.96428571,348.928,0.348928,83.240438,0.006928971,100,1,439.833333,0.439833333,344.599592,0.118748879
993,97.02381,0.9702381,311.095238,0.311095238,80.365209,0.006458567,96.825397,0.96825397,518.181818,0.518181818,126.951028,0.016116564
994,98.214286,0.98214286,359.032,0.359032,72.979663,0.005326031,93.650794,0.93650794,443.583333,0.443583333,82.89803,0.006872083
995,98.214286,0.98214286,344.896825,0.344896825,71.719546,0.005143693,96.825397,0.96825397,421.5,0.4215,53.652925,0.002878636
996,97.02381,0.9702381,304.016,0.304016,78.726454,0.006197855,98.412698,0.98412698,486.833333,0.486833333,111.75772,0.012489788
997,100,1,349.507937,0.349507937,57.796989,0.003340492,100,1,411.666667,0.411666667,54.296046,0.002948061
998,97.02381,0.9702381,312.936508,0.312936508,54.757172,0.002998348,98.412698,0.98412698,569.272727,0.569272727,157.722599,0.024876418
999,95.833333,0.95833333,315.790323,0.315790323,82.9454,0.006879939,100,1,484.166667,0.484166667,120.111943,0.014426879
